Fecha evento,Longitud,Latitud,Elevacion,Pendiente,Direccion,Barrio,Cobertura del suelo,Zonificacion,Unidad Geologica del Suelo,P_24_Horas,P_7_Dias,P_15_Dias,P_30_Dias,P_60_Dias,P_90_Dias
1/11/2023,-76.57105,3.454208,1183.754395,49.18910217,Av 7 Oe #26A-08,Terron Colorado-Palmas,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,6.8,12.2,15.4,43.2,144
1/16/2023,-76.579083,3.411973,1066.22522,27.51220322, ,Sector Los Andes,Pasto cultivado enmalezado,Amenaza media,Lateritas Formacion Volcanica,0.0,83.0,135.0,169.0,241.0,561
1/13/2023,-76.552767,3.486897,1219.263672,64.23167419,Av 46 Oe #11-35,Sector Aragones,Zonas urbanas continuas,Riesgo alto,Lateritas Formacion Volcanica,16.6,16.6,17.0,24.0,187.2,390
1/21/2023,-76.626258,3.444985,1911.701904,3.21262908,Sector La Esmeralda,Pichinde,Pasto cultivado,Amenaza media,Lateritas Formacion Volcanica,11.7,14.4,121.8,191.7,371.0,522
1/31/2023,-76.560772,3.391292,1061.284058,51.97519684,C 4 Oeste # 73 - 48,Los Chorros,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,0.0,0.0,0.0,0.0,0.0,0
1/17/2023,-76.5777,3.484681,1664.661011,28.95821762,, ,Bosque mixto abierto alto de tierra firme,Amenaza alta,Formacion Volcanica,0.2,18.6,18.6,23.2,120.8,390
2/14/2023,-76.602567,3.488953,1623.70752,101.9562073,Km 13 V�a al mar,El Saladito Cabecera,Pasto cultivado,Amenaza media,Formacion Volcanica,0.0,0.0,0.2,11.4,102.4,211
3/6/2023,-76.611707,3.436149,1572.001221,58.08831787,Pichinde via Cementerio,Pichinde,Bosque mixto abierto alto de tierra firme,Amenaza media,Lateritas Formacion Volcanica,29.2,56.4,94.0,144.8,289.2,375
3/7/2023,-76.63075,3.469165,1745.485718,65.43206787,,Cabecera Felidia,Otros cultivos arbóreos plantados densos,Riesgo bajo,Formacion Volcanica,6.4,81.9,125.2,176.4,324.3,391
3/19/2023,-76.55967,3.37937,1139.464233,32.43120575,Calle 3 oeste No 90 Bis - 02,Las Palmas 1,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,0.3,9.8,142.8,181.7,215.4,348
4/9/2023,-76.559514,3.419181,1046.72522,68.67971039,Calle 8 Oeste #50D � 10,Tierra Blanca,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.1,11.2,32.0,71.3,231.4,291
5/28/2023,-76.561278,3.417893,1003.744629,53.08117294,Carrera 51 oeste No 11 - 16,Lleras Camargo,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,0.0,0.0,0.0,0.0,0
2/28/1955,-76.533904,3.459923,984.8065796,5.49406147,AVDA 9 CON CLL 15A Y 16,Granada,Zonas urbanas continuas,Riesgo bajo,Conos aluviales,5.0,107.0,148.0,156.0,180.0,348
11/19/1965,-76.535447,3.463092,1025.032593,14.77564716,AVDA10 CON CLL 19,F�tima,Zonas urbanas continuas,Riesgo bajo,Formacion Guachinte,11.0,129.0,200.0,212.5,329.5,358
7/23/1974,-76.546023,3.445904,1069.18457,18.36261368,BOCATOMA RIO CALI-CANTERA AYACENTE AL ACUEDUCTO DE SAN ANTONIO,San Antonio,Otras superficies artificiales sin construcción,Amenaza baja,Formacion Volcanica,11.0,15.0,28.0,85.0,226.0,357
4/14/1993,-76.557641,3.421551,1094.184814,44.07290268,CLL 6H OESTE N� 48-07,Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,1.0,52.0,103.0,326.0,493.0,626
9/30/1996,-76.551563,3.460082,1044.360718,50.91924667,AVDA. 15 OESTE CON CLL 9,Aguacatal,Zonas urbanas continuas,Riesgo alto,Formacion Guachinte,0.0,44.0,75.0,123.0,156.0,283
1/17/1997,-76.560042,3.391318,1035.735718,52.07505798,CLL 4OESTE CON CRA 73,Los Chorros,Zonas urbanas continuas,Riesgo bajo,Formacion Guachinte,1.0,76.0,100.0,162.0,276.0,384
3/29/1997,-76.554682,3.428017,1093.286377,68.18556213,CRA 39 CON CLL 6 OESTE,Silo�,Vegetación secundaria o transición,Amenaza alta,Formacion Volcanica,0.0,0.0,94.0,216.0,401.0,624
11/18/1997,-76.555357,3.425773,1049.57959,69.25362396,CLL 2 CON CRA 40,Belen,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,2.0,127.0,255.0,346.0,612.0,666
11/24/1997,-76.558121,3.419893,1076.750854,50.92945862,CLL 6G OESTE N� 46-04,Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,54.0,79.0,249.0,408.0,535.0,743
2/17/1999,-76.553966,3.426713,1047.77002,21.83231163,CLL 3 OESTE CON CRA 39A,Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,54.0,89.0,281.0,361.0,533.0,686
2/18/1999,-76.558682,3.421886,1120.992065,41.36168289,CLL 8 CON CRA 49,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,11.0,100.0,306.0,388.0,535.0,690
2/18/1999,-76.556615,3.420958,1068.523682,79.9154892,CLL 6 CON CRA 49,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,11.0,100.0,306.0,388.0,535.0,690
2/18/1999,-76.559228,3.419257,1043.489014,67.50875854,CLL 7A OESTE CON 48A,Tierra Blanca,Zonas urbanas continuas,Riesgo alto,Formacion Volcanica,11.0,100.0,306.0,388.0,535.0,690
2/23/1999,-76.560126,3.422507,1118.248779,28.64138031,CLL 7 CON CRA 49,Tierra Blanca,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,36.0,151.0,321.0,418.0,593.0,710
2/28/1999,-76.559515,3.428985,1154.617798,37.64853287,CLL 10 CON CRA 56,Lleras Camargo,Bosque mixto fragmentado con vegetación natural,Amenaza media,Lateritas Formacion Volcanica,29.0,136.0,272.0,470.0,688.0,779
1/16/2004,-76.560023,3.39132,1034.843506,52.36040497,Calle 4 oeste con 73,Los Chorros,Zonas urbanas continuas,Riesgo bajo,Formacion Guachinte,35.0,107.0,229.0,276.0,496.0,740
12/14/2005,-76.556515,3.391923,975.1322021,18.00046349,Calle 1 Oeste No. 7-16,Los Chorros,Zonas urbanas continuas,Riesgo bajo,Cono aluvial rio Melendez,63.0,87.0,187.0,267.0,382.0,516
12/14/2005,-76.554389,3.419306,981.4310303,21.14225006,Sector Los Pomos- Calle 1 Oeste con Carrera 49,Silo�,Zonas urbanas continuas,Riesgo medio,Formacion Volcanica,0.0,52.0,133.0,225.0,299.0,521
4/12/2007,-76.542434,3.452214,1015.136963,11.5984478,Avenida 4 oeste con Calle 1 y 2 / Avenida 9 Norte con Calle 4,Juanamb�,Zonas urbanas continuas,Riesgo bajo,Formacion Guachinte,0.0,12.0,114.0,234.0,283.0,412
4/27/2007,-76.540361,3.453813,1074.257935,36.94346237,Avenida 9 Norte con Calle 4N,Juanamb�,Pasto cultivado,Amenaza media,Formacion Guachinte,0.0,113.0,168.0,300.0,379.0,484
5/18/2007,-76.556717,3.384821,1001.292419,41.51659012,"Calle 1 con Carrera 82,",Alto Napoles,Zonas urbanas continuas,Riesgo bajo,Lateritas Formacion Volcanica,0.0,103.0,145.0,438.0,695.0,790
5/28/2007,-76.545308,3.450345,1014.111572,14.92614555,Museo de La Tertulia,,Zonas urbanas continuas,Amenaza baja,Formacion Volcanica,8.0,127.0,210.0,339.0,606.0,757
2/22/2008,-76.565257,3.41695,1036.947632,56.9199791,Diag. 45 W - Cra. 54,Pueblo Joven,Zonas urbanas continuas,Riesgo medio,Lateritas Formacion Volcanica,0.0,215.0,279.0,340.0,446.0,676
5/24/2010,-76.549019,3.438141,1053.318237,83.55845642,av. Circunvalar con cra 27,,Otras superficies artificiales sin construcción,Amenaza alta,Formacion Volcanica,0.0,43.0,66.0,240.0,453.0,507
12/23/2013,-76.543553,3.454145,1046.513916,21.72542953,Avenida 6 Oeste con Carrera 5,Normand�a,Zonas urbanas continuas,Amenaza alta,Formacion Guachinte,2.0,83.0,88.0,198.0,290.0,645
4/17/2018,-76.55484,3.425448,1025.939941,43.03956223,carrera 40c#3 oeste,Silo�,Zonas urbanas continuas,Riesgo bajo,Formacion Volcanica,108.0,168.0,226.0,392.5,402.5,446
