ELEVACION,PENDIENT,zonificacion,Nomenclatura_del_Suelo,tipo_geologia,24h,7d,10d,15d,30d,60d,90d,deslizamientos
1783.404297,35.72048569,Amenaza alta,Bosque mixto abierto alto de tierra firme,Lateritas Formacion Volcanica,5.0,74.0,91.0,102.0,182.0,272.0,364.0,1
1009.395874,45.6824913,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,4.0,171.0,173.0,315.0,458.0,540.0,698.0,1
1207.059204,14.45394611,Riesgo bajo,Bosque mixto denso bajo de tierra firme,Lateritas Formacion Volcanica,0.0,20.0,20.0,37.0,37.0,47.0,182.0,0
1010.774109,32.02667618,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,10.0,167.0,188.0,313.0,456.0,536.0,694.0,1
1000.702759,10.08987522,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,1.2,100.8,113.0,205.0,315.2,386.6,530.0,1
1038.540527,32.06097794,Riesgo bajo,Zonas urbanas continuas,Formacion Guachinte,9.5,91.2,117.0,215.4,266.2,331.3,434.0,1
1692.452515,19.33083153,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,1.0,45.0,54.6,75.2,107.0,273.0,378.8,0
1055.200195,64.47943878,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1190.52356,84.40457916,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,0.0,1.6,2.0,2.4,100.4,137.8,180.0,1
1271.620117,29.46711731,Riesgo bajo,Pasto cultivado,Lateritas Formacion Volcanica,10.0,53.0,80.0,119.0,265.0,478.0,557.0,0
1017.70459,77.31534576,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,42.0,186.0,236.0,521.0,753.0,859.0,1
1021.843628,36.09079742,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,10.0,193.0,218.0,311.0,583.0,735.0,918.0,1
1013.433044,19.73988914,Amenaza baja,Pasto cultivado arbolado,Cono aluvial 2 rio Pance,0.0,6.0,10.0,58.0,157.0,236.0,572.0,0
1073.489014,37.33312225,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1646.212402,15.55436039,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,0.0,0.0,5.2,27.0,86.6,268.6,436.4,0
982.0982666,4.903091908,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,1.2,100.8,113.0,205.0,315.2,386.6,530.0,1
1140.016602,55.25978851,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,4.0,171.0,173.0,315.0,458.0,540.0,698.0,1
1080.722778,17.42653465,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,16.7,24.9,27.0,52.3,207.7,299.9,398.0,1
1596.688965,68.89835358,Amenaza baja,Bosque mixto abierto alto de tierra firme,Formacion Volcanica,0.0,13.0,13.0,50.0,117.0,202.0,275.0,1
1109.431274,75.63465118,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,0.0,96.0,114.0,152.3,296.3,561.8,629.0,1
1248.862305,92.06652832,Amenaza alta,Pasto cultivado,Formacion Guachinte,0.0,44.0,82.0,82.0,113.0,247.0,483.0,1
1003.77533,12.54903889,Amenaza baja,Bosque mixto denso bajo de tierra firme,Formacion Volcanica,0.0,125.9,143.0,163.8,186.5,388.5,472.0,1
1569.852051,42.98298264,Riesgo bajo,Pasto cultivado,Depositos aluviales,0.0,40.1,40.1,55.9,204.5,433.5,634.1,0
1081.565552,14.82753468,Riesgo bajo,Vegetación secundaria o transición,Formacion Volcanica,0.0,34.0,34.0,35.0,38.0,64.6,155.6,0
1027.085571,19.95045853,Amenaza baja,Arbustal y matorral abierto bajo de tierra firme,Formacion Jamundi,0.0,24.5,24.5,24.5,218.3,366.2,472.5,0
1053.831543,18.0909214,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,54.0,54.0,54.0,83.0,231.0,331.0,1
1067.63623,79.18783569,Riesgo medio,Zonas urbanas continuas,Formacion Guachinte,0.0,111.9,114.0,155.4,353.9,591.7,629.0,1
1108.013672,3.538648605,Riesgo alto,Vegetación secundaria o transición,Formacion Volcanica,10.0,193.0,218.0,311.0,583.0,735.0,918.0,1
1025.939941,43.03956223,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,108.0,168.0,204.0,226.0,392.5,402.5,446.0,1
1010.570251,12.94794464,Amenaza baja,Pasto cultivado arbolado,Cono aluvial 2 rio Pance,0.0,0.0,22.0,64.0,93.0,138.0,340.0,0
1107.9021,48.78902435,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,2.0,2.0,2.0,31.0,291.0,573.0,1
1257.286743,13.98326778,Riesgo bajo,Pasto cultivado,Lateritas Formacion Volcanica,3.0,27.0,27.0,32.0,37.1,109.1,145.1,0
1749.367798,19.15121651,Riesgo bajo,Zonas urbanas discontinuas,Formacion Volcanica,10.0,53.0,80.6,109.8,118.0,242.8,502.4,0
1115.547119,69.79600525,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,2.0,2.0,2.0,58.4,155.2,244.0,1
1074.257935,36.94346237,Amenaza media,Pasto cultivado,Formacion Guachinte,0.0,113.0,151.0,168.0,300.0,379.0,484.0,1
1027.529541,59.76563263,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,8.6,73.4,83.0,197.2,214.6,259.2,401.0,1
1057.827637,22.81803513,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,20.1,111.3,112.0,216.2,266.7,351.0,454.0,1
1027.491089,34.53173065,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,3.7,131.5,139.0,161.2,244.4,308.5,476.0,1
1002.814087,37.51337433,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,0.0,32.8,92.0,91.6,110.2,186.6,368.0,1
1032.943481,29.89033318,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,1.0,70.2,113.0,209.0,336.2,382.4,485.0,1
1069.145996,6.517336845,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,10.0,193.0,218.0,311.0,583.0,735.0,918.0,1
999.4441528,4.175437927,Amenaza baja,Bosque mixto denso bajo de tierra firme,Formacion Jamundi,0.0,0.0,0.0,18.0,63.0,176.0,446.0,0
1013.12915,33.51405334,Riesgo bajo,Zonas urbanas continuas,Formacion Guachinte,1.2,62.1,92.0,141.9,170.5,210.6,330.0,1
994.5440674,15.4314661,Riesgo bajo,Zonas urbanas continuas,Formacion Guachinte,0.0,1.2,1.2,1.3,25.4,76.7,249.4,0
1462.125,27.46909714,Riesgo alto,Zonas urbanas continuas,Lateritas Formacion Volcanica,3.0,10.0,10.0,11.0,20.0,23.0,133.0,1
1031.717896,67.46238709,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,18.0,172.0,225.0,471.0,753.0,859.0,1
1094.002075,62.83970642,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,24.4,114.8,139.0,165.2,262.6,371.2,449.0,1
1169.71106,9.114147186,Amenaza baja,Ríos,Cono aluvial 2 rio Pance,0.0,0.2,26.2,31.6,55.6,301.3,451.6,0
1138.220215,56.01879501,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,14.0,56.0,143.0,233.0,428.0,592.0,750.0,1
1099.144043,32.94013596,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1018.529297,47.70287704,Amenaza baja,Otras superficies artificiales sin construcción,Formacion Volcanica,0.0,0.0,0.0,0.6,2.0,24.7,62.7,0
992.3388062,8.923909187,Riesgo bajo,Zonas urbanas discontinuas,Formacion Volcanica,4.8,10.4,35.0,181.0,318.4,410.8,480.0,1
1100.158203,29.0291214,Amenaza baja,Bosque mixto denso bajo de tierra firme,Formacion Jamundi,2.0,2.0,2.0,2.0,89.0,374.3,500.3,0
1246.168213,19.98528099,Riesgo bajo,Arbustal y matorral abierto bajo de tierra firme,Formacion Jamundi,91.6,155.0,170.0,283.2,417.0,731.5,984.0,1
1106.717529,39.62168121,Riesgo alto,Zonas urbanas continuas,Lateritas Formacion Volcanica,0.0,0.0,7.0,46.8,119.8,318.8,445.0,1
1082.543579,49.40452957,Riesgo alto,Otras superficies artificiales sin construcción,Lateritas Formacion Volcanica,0.8,103.8,121.0,122.1,213.7,272.4,399.0,1
1098.982422,30.00439453,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,2.0,2.0,2.0,31.0,291.0,573.0,1
1152.488037,65.89265442,Amenaza alta,Pasto cultivado arbolado,Formacion Volcanica,0.0,107.2,114.0,135.4,165.0,238.8,255.0,1
998.5218506,8.040167809,Amenaza baja,Pasto cultivado arbolado,Lateritas Formacion Volcanica,0.0,125.9,143.0,163.8,186.5,388.5,472.0,1
1111.244873,61.164814,Amenaza alta,Vegetación secundaria o transición,Formacion Guachinte,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1500.505249,13.16997337,Riesgo bajo,Zonas urbanas discontinuas,Lateritas Formacion Volcanica,0.0,0.6,3.2,26.6,36.0,65.2,138.4,0
1018.260132,61.17512894,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,5.0,44.0,51.0,181.0,353.0,470.0,712.0,1
1105.771851,37.35000229,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,5.0,163.0,198.0,242.0,551.0,740.0,848.0,1
1150.274658,24.69631958,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,0.5,6.5,7.1,37.7,56.8,137.5,0
1134.003906,38.83359528,Riesgo medio,Zonas urbanas discontinuas,Formacion Volcanica,0.6,17.6,40.0,44.0,85.2,172.6,309.0,1
1022.830017,47.4755249,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,1.2,100.8,113.0,205.0,315.2,386.6,530.0,1
1564.537109,44.81676102,Amenaza alta,Zonas urbanas discontinuas,Formacion Guachinte,0.0,139.0,247.0,316.0,510.0,607.0,855.0,1
1115.382935,18.26127052,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,18.0,42.0,211.0,430.0,753.0,859.0,1
1671.435181,48.74583054,Riesgo bajo,Misceláneo de pastos y cultivos,Formacion Volcanica,8.0,16.5,19.0,73.7,185.3,423.0,647.0,1
1251.595703,15.77154064,Riesgo bajo,Arbustal y matorral abierto bajo de tierra firme,Formacion Jamundi,91.6,155.0,170.0,283.2,417.0,731.5,984.0,1
1722.909058,17.78724289,Amenaza baja,Bosque mixto abierto alto de tierra firme,Formacion Volcanica,0.0,15.6,27.4,32.4,44.6,166.0,357.4,0
984.7529907,4.620991707,Riesgo bajo,Zonas urbanas continuas,Conos aluviales,0.0,0.0,0.0,0.0,0.0,17.4,44.0,0
992.5241699,9.216978073,Amenaza baja,Bosque mixto denso bajo de tierra firme,Formacion Volcanica,0.0,125.9,143.0,163.8,186.5,388.5,472.0,1
1087.928711,23.75614548,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,1.0,6.0,6.0,6.1,6.1,7.3,21.7,0
1007.344543,31.93451118,Riesgo bajo,Bosque mixto denso bajo de tierra firme,Cono aluvial 1 rio Pance,0.0,1.0,1.0,4.2,32.9,53.2,130.1,0
1027.87439,18.60763741,Amenaza baja,Ríos,Cono aluvial 2 rio Pance,0.0,22.9,44.4,73.5,309.6,504.4,619.9,0
1003.26886,18.954813,Amenaza baja,Ríos,Cono aluvial 2 rio Pance,0.0,35.0,42.0,42.0,140.0,311.0,417.0,0
1942.332642,28.91055298,Riesgo bajo,Pasto cultivado arbolado,Formacion Volcanica,0.0,1.8,2.4,2.4,70.6,91.0,346.6,0
1058.497437,27.95201874,Amenaza baja,Pasto cultivado,Formacion Jamundi,0.0,5.0,10.0,14.0,82.0,211.0,539.0,0
1208.947266,22.18996239,Amenaza alta,Vegetación secundaria o transición,Lateritas Formacion Volcanica,10.0,193.0,218.0,311.0,583.0,735.0,918.0,1
1556.33374,19.26148033,Riesgo bajo,Misceláneo de pastos y cultivos,Formacion Volcanica,0.0,75.0,109.0,147.0,304.0,509.0,737.0,1
990.6241455,33.74820709,Amenaza baja,Otras superficies artificiales sin construcción,Formacion Guachinte,0.0,0.0,0.0,2.5,3.9,57.1,146.3,0
1087.004517,21.07169342,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,104.0,184.0,260.0,446.0,553.0,711.0,1
1001.292419,41.51659012,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,0.0,103.0,103.0,145.0,438.0,695.0,790.0,1
1074.577637,20.21354103,Riesgo bajo,Zonas urbanas continuas,Cono aluvial 1 rio Pance,0.0,0.0,0.0,0.0,31.6,147.9,380.9,0
1118.704468,12.7174921,Amenaza baja,Vegetación secundaria o transición,Formacion Ferreira,0.0,1.5,10.7,27.8,204.4,318.6,493.4,0
989.0795288,2.53853488,Riesgo bajo,Zonas urbanas discontinuas,Formacion Volcanica,0.0,125.9,143.0,163.8,186.5,388.5,472.0,1
1077.980835,21.00655937,Amenaza baja,Pasto cultivado enmalezado,Formacion Jamundi,0.0,0.0,1.0,3.0,3.0,272.3,486.3,0
1051.427246,30.33114243,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,41.8,42.7,45.7,84.7,171.2,262.2,0
1062.531494,9.301513672,Amenaza baja,Bosque mixto fragmentado con pastos y cultivos,Formacion Ferreira,0.0,0.0,10.4,25.8,200.8,316.2,493.4,0
1056.328735,8.801847458,Amenaza baja,Bosque mixto abierto alto de tierra firme,Formacion Jamundi,0.0,88.4,128.9,220.1,334.1,562.8,729.9,0
1039.797974,62.4753952,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1020.784607,24.60658455,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,10.0,167.0,188.0,313.0,456.0,536.0,694.0,1
1054.006714,22.41356659,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,10.0,167.0,188.0,313.0,456.0,536.0,694.0,1
1102.711304,56.35150909,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,18.0,42.0,211.0,430.0,753.0,859.0,1
1124.440186,76.45881653,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1098.431641,55.25925827,Riesgo bajo,Pasto cultivado,Lateritas Formacion Volcanica,0.0,1.0,2.0,44.0,133.0,217.0,310.0,1
1104.730347,44.53593826,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1049.57959,69.25362396,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,2.0,127.0,189.0,255.0,346.0,612.0,666.0,1
983.1756592,14.60468864,Riesgo bajo,Zonas urbanas continuas,Conos aluviales,0.0,0.0,0.0,0.0,0.0,119.7,119.7,0
1745.485718,65.43206787,Riesgo bajo,Otros cultivos arbóreos plantados densos,Formacion Volcanica,6.4,81.9,85.0,125.2,176.4,324.3,391.0,1
1076.53064,61.16025543,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,7.2,70.5,70.0,92.0,143.6,221.2,359.0,1
1025.526733,13.40090847,Amenaza baja,Pasto cultivado,Formacion Jamundi,0.0,6.0,6.0,36.0,36.0,82.0,117.0,0
1139.464233,32.43120575,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,0.3,9.8,55.0,142.8,181.7,215.4,348.0,1
1064.966064,33.6162262,Amenaza baja,Pasto cultivado,Formacion Jamundi,0.0,2.0,2.0,32.0,55.0,28.0,234.3,0
1016.143372,14.09152603,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,13.0,172.0,200.0,238.0,551.0,753.0,861.0,1
1168.942139,31.05699348,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1094.26001,6.395744801,Amenaza baja,Pasto cultivado arbolado,Formacion Jamundi,0.0,7.8,8.0,63.2,253.0,400.8,669.2,0
1003.744629,53.08117294,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1059.622437,0.984309137,Amenaza baja,Bosque mixto fragmentado con pastos y cultivos,Formacion Ferreira,0.0,10.5,10.6,22.8,116.3,333.6,475.6,0
1016.380859,10.84612179,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,0.6,0.6,2.0,2.7,26.9,62.7,0
1544.591919,61.79437637,Amenaza media,Pasto cultivado,Formacion Guachinte,8.0,61.0,61.0,84.0,92.0,84.0,165.0,1
991.5223389,9.668688774,Amenaza baja,Bosque mixto denso bajo de tierra firme,Formacion Volcanica,1.2,100.8,113.0,205.0,315.2,386.6,530.0,1
1062.033203,76.37886047,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1044.360718,50.91924667,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,0.0,44.0,51.0,75.0,123.0,156.0,283.0,1
1077.052734,17.83647156,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,42.0,186.0,236.0,521.0,753.0,859.0,1
1046.513916,21.72542953,Amenaza alta,Zonas urbanas continuas,Formacion Guachinte,2.0,83.0,85.0,88.0,198.0,290.0,645.0,1
1476.621338,23.78432083,Riesgo bajo,Zonas urbanas discontinuas,Lateritas Formacion Volcanica,0.0,2.0,2.0,10.0,28.0,32.0,116.0,0
1046.72522,68.67971039,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.1,11.2,11.0,32.0,71.3,231.4,291.0,1
1117.476807,52.74344635,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1077.38623,6.693911552,Amenaza baja,Pasto cultivado arbolado,Formacion Jamundi,2.0,55.0,66.0,106.0,268.0,426.0,682.0,0
1908.621826,33.3497467,Amenaza alta,Pasto cultivado arbolado,Formacion Volcanica,5.0,74.0,91.0,102.0,182.0,272.0,364.0,1
1066.464478,21.97598839,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,10.0,193.0,218.0,311.0,583.0,735.0,918.0,1
1094.184814,44.07290268,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,1.0,52.0,99.0,103.0,326.0,493.0,626.0,1
1077.588867,80.08631134,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,7.2,33.4,43.0,87.0,146.0,185.6,344.0,1
1061.796265,49.51077652,Riesgo alto,Otras superficies artificiales sin construcción,Formacion Volcanica,14.0,56.0,143.0,233.0,428.0,592.0,750.0,1
1088.329102,11.07740211,Riesgo bajo,Vegetación secundaria o transición,Formacion Guachinte,0.0,0.9,14.0,14.2,64.7,222.4,0.0,0
1324.638184,19.95822716,Riesgo bajo,Arbustal y matorral abierto alto de tierra firme,Formacion Jamundi,0.0,0.0,0.0,0.4,128.8,347.8,659.0,0
996.5220337,18.61285019,Riesgo bajo,Zonas urbanas discontinuas,Formacion Volcanica,0.0,0.0,0.0,1.2,25.3,61.4,232.8,0
1135.829224,48.38480759,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1119.420654,14.5745039,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1058.138916,48.59349442,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,54.0,54.0,54.0,83.0,231.0,331.0,1
1128.931885,23.86010742,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,1.0,20.5,20.9,71.5,159.4,349.1,462.2,0
1012.722534,58.26332855,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
995.6569824,12.23008347,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1060.205566,74.8911972,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,6.3,84.9,93.0,173.1,368.4,446.1,536.0,1
997.2584839,17.76845551,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,0.0,0.6,28.4,43.0,53.8,142.7,333.9,0
1033.892578,25.81089783,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1645.908081,22.26234627,Riesgo bajo,Pasto cultivado arbolado,Lateritas Formacion Volcanica,0.0,53.4,54.0,71.0,103.8,275.8,378.8,0
982.6674805,12.69762897,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,1.2,100.8,113.0,205.0,315.2,386.6,530.0,1
1079.63562,16.70918083,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,16.7,24.9,27.0,52.3,207.7,299.9,398.0,1
1169.299316,19.77532005,Amenaza baja,Pasto cultivado arbolado,Formacion Jamundi,0.0,31.4,31.4,31.4,78.5,156.1,223.3,0
1519.602661,27.69261932,Riesgo bajo,Pasto cultivado,Formacion Guachinte,0.0,0.4,0.8,44.8,69.0,107.2,156.2,0
1116.621338,68.60508728,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,73.8,83.0,165.0,318.0,546.8,787.0,1
1656.984497,28.73433495,Riesgo bajo,Misceláneo de pastos y cultivos,Lateritas Formacion Volcanica,9.0,19.8,82.2,120.4,302.6,505.8,628.8,0
976.8043823,7.293067932,Riesgo bajo,Zonas urbanas continuas,Cono aluvial rio Melendez,0.0,30.9,31.0,50.7,123.8,219.3,331.5,0
1940.115356,73.80082703,Riesgo bajo,Pasto cultivado,Formacion Volcanica,0.0,1.4,1.8,3.8,8.0,39.4,149.4,0
1061.793701,42.00718689,Amenaza baja,Bosque mixto fragmentado con pastos y cultivos,Lateritas Formacion Volcanica,1.0,115.8,118.9,155.1,216.2,326.5,377.3,0
1082.825317,72.88136291,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1019.617249,7.446995735,Amenaza baja,Arbustal y matorral abierto bajo de tierra firme,Formacion Jamundi,0.0,0.0,1.0,20.0,26.0,102.0,259.0,0
1067.862915,27.10965919,Riesgo bajo,Zonas urbanas discontinuas,Lateritas Formacion Volcanica,0.0,1.2,10.4,56.6,262.2,484.8,706.8,0
1507.704956,13.5329895,Amenaza baja,Otros cultivos arbóreos plantados densos,Lateritas Formacion Volcanica,0.0,21.4,34.4,47.2,137.6,300.4,485.6,0
1053.318237,83.55845642,Amenaza alta,Otras superficies artificiales sin construcción,Formacion Volcanica,0.0,43.0,43.0,66.0,240.0,453.0,507.0,1
1051.084961,7.006042004,Amenaza baja,Bosque mixto fragmentado con pastos y cultivos,Cono aluvial 1 rio Pance,0.0,0.0,0.0,0.0,53.1,181.4,345.8,0
1464.731567,33.90829849,Riesgo medio,Zonas urbanas continuas,Lateritas Formacion Volcanica,8.0,61.0,61.0,84.0,92.0,84.0,165.0,1
1066.715942,50.77840424,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,32.8,62.0,121.8,176.3,300.3,388.0,1
1041.69458,24.33342171,Riesgo bajo,Zonas urbanas continuas,Formacion Guachinte,0.0,101.3,104.0,121.1,213.7,268.7,390.0,1
1219.263672,64.23167419,Riesgo alto,Zonas urbanas continuas,Lateritas Formacion Volcanica,16.6,16.6,17.0,17.0,24.0,187.2,390.0,1
1008.431885,14.47581387,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,9.6,18.0,55.1,108.8,174.3,256.1,0
974.0512085,11.25243759,Riesgo bajo,Zonas urbanas continuas,Cono aluvial rio Melendez,0.0,0.1,0.1,0.1,23.7,137.8,271.7,0
1104.144043,28.4318428,Amenaza baja,Bosque de guadua,Cono aluvial 2 rio Pance,0.0,20.7,49.2,56.8,86.7,141.5,262.2,0
1064.191772,9.77491951,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.2,14.4,24.0,29.6,101.0,182.8,214.0,1
1037.227539,14.1094799,Amenaza baja,Misceláneo de cultivos y espacios naturales,Cono aluvial 1 rio Pance,0.0,3.9,3.9,8.8,30.0,53.9,247.2,0
1096.402588,59.64213562,Riesgo medio,Zonas urbanas continuas,Lateritas Formacion Volcanica,7.5,50.4,101.0,137.5,227.5,401.8,530.0,1
1066.209351,55.48162079,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,14.0,197.0,210.0,366.0,583.0,746.0,908.0,1
1926.921753,35.33132935,Riesgo bajo,Pasto cultivado arbolado,Formacion Volcanica,1.0,17.6,90.2,92.6,169.0,305.0,487.2,0
1110.321899,12.20032215,Amenaza baja,Bosque de guadua,Cono aluvial 2 rio Pance,0.0,3.3,3.3,4.3,8.2,44.2,93.4,0
1058.874878,42.41773605,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,0.1,102.2,110.0,113.6,151.5,384.7,454.0,1
1066.793579,54.22733688,Riesgo alto,Zonas urbanas continuas,Formacion Volcanica,0.0,52.0,52.0,64.0,121.0,200.0,227.0,1
1013.302124,45.19960022,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,10.0,167.0,188.0,313.0,456.0,536.0,694.0,1
1431.13208,61.8375473,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,1.0,1.0,1.0,53.0,53.0,43.0,59.0,0
985.7921143,22.61143303,Riesgo bajo,Zonas urbanas continuas,Cono aluvial rio Melendez,0.0,182.0,207.0,244.0,566.0,735.0,878.0,1
1161.345825,6.662359238,Amenaza baja,Bosque mixto denso alto de tierra firme,Formacion Jamundi,0.0,2.4,2.4,9.9,23.3,208.2,353.9,0
1161.213745,54.44300842,Riesgo alto,Zonas urbanas continuas,Formacion Guachinte,7.6,83.5,110.0,213.5,343.7,452.1,531.0,1
979.6134033,5.064775467,Riesgo bajo,Zonas urbanas continuas,Cono aluvial rio Melendez,1.2,100.8,113.0,205.0,315.2,386.6,530.0,1
1088.330811,17.43324089,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,0.0,0.0,0.0,0.0,0.5,8.5,19.5,0
1061.368774,7.117706299,Amenaza baja,Pasto cultivado,Formacion Jamundi,2.0,3.9,8.8,28.7,32.4,78.8,259.1,0
1206.571167,46.61628723,Amenaza alta,Pasto cultivado enmalezado,Lateritas Formacion Volcanica,30.0,153.0,184.0,218.0,350.0,408.0,600.0,1
1097.746826,35.74649048,Riesgo bajo,Zonas urbanas continuas,Formacion Volcanica,10.2,32.6,94.0,234.6,277.6,384.6,648.0,1
1487.779175,50.42773056,Riesgo bajo,Zonas urbanas continuas,Lateritas Formacion Volcanica,8.0,61.0,61.0,84.0,92.0,84.0,165.0,1
1109.234741,25.43808746,Amenaza baja,Bosque mixto fragmentado con pastos y cultivos,Formacion Ferreira,0.0,24.8,25.4,25.9,34.3,79.9,322.6,0
1276.094727,51.95617676,Riesgo bajo,Zonas urbanas discontinuas,Lateritas Formacion Volcanica,53.0,157.0,217.0,256.0,343.0,390.0,565.0,1
1798.404297,29.50045967,Riesgo bajo,Pasto cultivado,Lateritas Formacion Volcanica,0.0,0.0,24.0,31.0,76.0,143.0,262.0,0
1060.142578,40.16719055,Riesgo bajo,Zonas urbanas discontinuas,Lateritas Formacion Volcanica,0.0,7.7,46.5,46.5,50.8,80.6,103.9,0
1092.46582,45.56459045,Riesgo medio,Zonas urbanas continuas,Formacion Volcanica,0.0,17.0,68.0,85.0,145.0,212.0,273.0,1
